ID,PROB
632354568247709704,0.0135
630769932321165320,0.0046
633818231680798728,0.0033
619287442792386568,0.013
633988306287202312,0.0028
634420901768597512,0.1823
620023067954909192,0.0497
621063847079317512,0.0033
635184486950113544,0.0087
623303141751787784,0.0062
638462958128599048,0.003
635989488836808968,0.0038
636342485706084616,0.042
631009510982422792,0.0957
617071947053797384,0.0505
635386937372315912,0.0122
638477137292038152,0.0268
625096728768417800,0.0039
630947003144081672,0.0045
626639296161386760,0.0021
633709554302980360,0.0042
619374606603522312,0.0039
638147169911574792,0.0006
632693105379774728,0.0009
630934640676311304,0.0404
636253434491703304,0.0088
622109849924145416,0.0154
623240552057409544,0.0022
636822580505874696,0.0341
635147103017898248,0.0372
630274498322501896,0.0768
633134521792860424,0.0029
619985398449312008,0.0031
633853614468632584,0.0566
619349827142029576,0.0514
631680805176872968,0.003
636670779106267144,0.0039
627568741873357064,0.007
632360715335766280,0.0236
630114260977979656,0.019
627447864154394888,0.0024
634956917529120776,0.0046
622104312427843592,0.0574
633666918959550472,0.0188
637006512807481608,0.0027
631647438758744328,0.0344
635390171046482184,0.004
637001865040498952,0.0013
636117117103509512,0.0029
623080820361400328,0.0045
619344796812578824,0.0238
629554237742780680,0.0021
637677605062971656,0.0423
624182666371010824,0.0163
633591129152950536,0.0089
619286224758116360,0.0215
627704513859424264,0.0034
620153874665181192,0.0085
629640401690562568,0.003
623791899265732872,0.0546
626206682082447624,0.0722
633241516357193736,0.0277
618580580052766984,0.0275
621557001196933384,0.0073
633085758999105544,0.0284
635591441124429832,0.0035
628278487584608520,0.0071
627761687683928328,0.0816
625287765046595592,0.03
627262063307133192,0.0082
623925402426937608,0.0084
630364350825107720,0.0086
622473691334184968,0.0065
631177691902513416,0.034
618183128921411848,0.0547
617021798487166984,0.0024
619421207384559624,0.0058
636322935660876040,0.0104
628292613807542280,0.0045
636245558519926792,0.0026
630507016057524488,0.0008
638525343266770952,0.0345
618009280112496904,0.0072
637064116162269448,0.0045
635912791483486216,0.0155
628245350376804360,0.0022
625375871527555336,0.0261
630264999809388808,0.0021
636457958275813384,0.0049
618532382676357384,0.0004
625125634275807240,0.0038
636853281611583496,0.0043
637552582046257160,0.0236
638358666180825352,0.0369
618073112059056136,0.0622
630932136785874952,0.0386
637506025330577416,0.0186
633454324160139528,0.0347
622402282838822920,0.0551
635315822125912072,0.0218
633269758459908104,0.0028
635262548626640904,0.0006
624738101725499656,0.034
622296708306440200,0.0319
626669454817759496,0.0146
628847361908543752,0.0052
625261816984899592,0.0014
624642226571448584,0.033
632246251882024968,0.0525
625984208254275848,0.0075
618122564228616456,0.0041
619479877686399240,0.0027
630189926138253576,0.0053
619204542608707592,0.0024
623628613383622664,0.0054
627343304853295112,0.0046
628738538988376328,0.0019
625681455925694472,0.026
633366480888533000,0.0067
629491166869459208,0.0432
638369222614847496,0.0074
634947611249348616,0.0019
622437922913653000,0.0009
635569703707742216,0.0318
628175871697490184,0.0081
620021175744991496,0.0095
631710936016621576,0.0895
631622591190143240,0.0037
634705606963367944,0.0054
636944417453773064,0.0682
623208740534882312,0.0065
623638313063944200,0.0206
636085971024089096,0.0071
619305413380149512,0.0033
629143621253206280,0.011
623668641891619080,0.0017
636212094827499784,0.004
623864497089548296,0.0039
635169483756933384,0.0256
622324099561033992,0.0041
625200394858926088,0.0011
633352043532128520,0.0218
620432155914276872,0.0034
636260651454435336,0.0037
631929986873299208,0.0011
633276672157683720,0.0059
617971921555820808,0.0059
623307953859989512,0.0034
636806242374782984,0.0066
631278507787292680,0.0022
617247912023298056,0.0067
620730647140372488,0.0018
626631319660531720,0.0328
631202788092678408,0.0232
637681294246940936,0.0319
618854683271762184,0.0025
631750201907876104,0.0151
633836140696178952,0.0393
634684875642769416,0.0102
625887114252259336,0.159
636822978083950600,0.0018
635920731904938248,0.0147
617071304335429640,0.0027
630596087010300168,0.0212
625134880174379272,0.0022
622965976048078856,0.0384
624590477072535560,0.0523
635970217427603464,0.0039
632387562513633544,0.0688
633280433458515976,0.0118
624454041363025928,0.0033
625477088782061832,0.1116
636153883508347144,0.0013
638234006457946376,0.0048
633191743960912136,0.0058
630280747759964424,0.003
620829255948832776,0.0245
619245092963618824,0.0044
617398737064431880,0.0118
631121998415663112,0.0085
627392161784008712,0.0237
626598288761557256,0.0037
633120232344391944,0.0005
620193564994834696,0.0077
628112605260550408,0.0028
634766798989824008,0.0015
634052198950506760,0.0037
619276437576224776,0.0142
628105171997560840,0.0029
619183854917259528,0.0033
636234636560699656,0.0038
633932007201575176,0.0006
635348891771867400,0.029
625827803287261192,0.0038
627969305572544520,0.0395
632660347588710664,0.0457
634606286096306440,0.2445
634686410506375176,0.0093
628067765248332040,0.0079
635397526731624456,0.0072
630583200170643720,0.0311
633477372900806920,0.0005
625152354089439240,0.0025
633777133667225608,0.0035
629438451632050440,0.0035
636856100511027208,0.003
626189660195917832,0.0039
633160465073049608,0.0163
633313830704779272,0.0024
636212224465047560,0.0435
626565888971116808,0.0041
619436076049633544,0.0007
634873609801699592,0.0017
622616413097431048,0.0031
623671759014465544,0.002
620232199089688584,0.0697
628693971312316424,0.0042
635319965779497224,0.0313
635445238768341000,0.0036
623690639556481288,0.0146
633935689943093512,0.0156
637706793719435528,0.0105
632660851047796744,0.0037
630115618422525960,0.0127
635598348866294024,0.024
628780784563523592,0.0221
638512866965590024,0.0006
636331564979982600,0.004
624588480525111304,0.0031
638142805419495688,0.0322
632209217628934152,0.0038
623408499757420552,0.1086
638139192949346568,0.0066
632632490808316168,0.0076
636820824795385864,0.0153
629891336178241544,0.0412
635275718791532808,0.0069
634819840032379144,0.0953
621642672297218312,0.0039
625127874118029320,0.0038
619238351416856840,0.0008
626752597574815752,0.0139
623668117637173256,0.0072
631935350305984520,0.0038
630245563094274312,0.0027
630642318910689288,0.0027
633056653574410504,0.0242
626737555684986888,0.0192
631900464476065800,0.0213
620432222846980360,0.0085
633941994560819208,0.0062
633062986419802120,0.0312
622942287810269448,0.0052
620216335091109896,0.0229
636858503402622984,0.0085
632413642360361224,0.0027
630298451556438024,0.0047
617205590220869896,0.0396
631276058439585800,0.0042
625138206693658888,0.0027
634660715411542280,0.0266
619448308510757128,0.0004
620844772264775688,0.0084
635947457557041160,0.0026
633056229068902408,0.0035
637111620698378504,0.0045
631670155167928328,0.0045
625856705581813768,0.0084
631577587524571144,0.0317
623269883664142344,0.0041
617137341336654088,0.0063
637474428111819016,0.0048
626011827653840904,0.0199
635567243043803144,0.0216
630526921234452488,0.0052
629021020405109000,0.0319
618788254967140616,0.0018
637584161850265608,0.1279
636739548839153928,0.0273
633200085382992136,0.0038
638209453497257992,0.0244
637570327391506696,0.0021
621818631688294664,0.0527
629852478082388232,0.0061
623864597668958472,0.005
622120578618232840,0.0118
637546351139229704,0.0019
620884988828586248,0.0193
628372478229483784,0.0014
636035788726865928,0.0068
622863286978744584,0.007
633873395359944712,0.0017
620763939126382856,0.0031
635381283911897096,0.0037
625579116090888200,0.0104
635346209950667016,0.0566
629009963187966216,0.0251
619451418939494664,0.0093
634085797649191176,0.0212
623629799104974856,0.0082
619345870973833480,0.0117
638424868303409160,0.01
633826895493861384,0.0038
636299771459408136,0.0216
632518229788463112,0.0414
630898776189440008,0.0036
621326657889767688,0.0325
636998225223487496,0.0057
621339711721443592,0.0026
630144285810888712,0.0044
634234996080513032,0.0026
625868079057866760,0.0346
635160715371483400,0.0045
626706042612355336,0.0063
636158193038266632,0.0015
625343324802257160,0.0401
623753027018297608,0.0048
623356849948725256,0.0068
622365324712349960,0.0611
619384640209162504,0.0048
620358625310806024,0.0436
638350551049834504,0.0028
625826404704981256,0.0928
629228464095891720,0.0095
633795436754243848,0.0022
626560427895033864,0.0155
630928116931366920,0.015
635209830126063880,0.0031
619335599752483080,0.0235
636676310797652232,0.0095
635501536025251848,0.002
636579323918159880,0.0035
635948387232911624,0.0042
632514589006762248,0.0095
633295369224065288,0.0048
628757932787372296,0.005
623836457437499656,0.0538
631603171369685256,0.0017
635363171623768328,0.0995
625219857293512968,0.0257
624550327063941128,0.0331
629287374412583176,0.0012
627410201477124360,0.003
627223841034211336,0.0393
624715495450349832,0.0363
620024855198175240,0.0038
630057423175946248,0.035
637385491494211848,0.0306
622294007417933832,0.0031
618676869838934024,0.0045
634135716527345928,0.0261
635959082288681224,0.2601
628062311696830728,0.0594
636102884445917448,0.0489
634565128389398536,0.0659
624562405518610696,0.0376
621606487155806472,0.0104
626661843456233480,0.0123
627050674143629576,0.0047
636900787531812872,0.0132
626865632977096712,0.0749
636239145924038920,0.1762
632369195245375752,0.0051
619286736907800840,0.0026
632646109906342152,0.0493
638113318648680712,0.0106
636816102529175560,0.0035
636730149848486152,0.0045
636915010282459400,0.0124
636812849376661512,0.0045
628120391264506120,0.0656
629345919581556744,0.0109
631863526633246728,0.0079
623703055417741576,0.0036
628127805997060104,0.0137
635076709024010504,0.0059
631131220968738824,0.0016
618013882337726728,0.02
623260763250757896,0.0236
637622104572825864,0.002
616967554417561864,0.0114
622443486506914056,0.0443
635290297403707656,0.0022
627483511384707336,0.0533
620374373009723656,0.0013
635306084923346952,0.0126
635582384548352008,0.0038
623111277702549768,0.0774
634026943443898376,0.037
619458462249652488,0.0083
637357966550372616,0.0247
621282316412522504,0.0419
626515808478040072,0.0022
627327985434759176,0.0415
623559264971001864,0.0721
635195483358236680,0.0017
620163954039066632,0.0178
618194031888830472,0.0376
635499752229703944,0.0653
630166405194453000,0.0254
620252162718437640,0.0026
636657277725577224,0.0073
629553738796765192,0.0053
632014906488525064,0.0098
631331876614705160,0.0462
618832847003717896,0.02
632520172145479944,0.031
636312113467363336,0.0584
631050152538279944,0.0356
624536958315532296,0.0016
620005199448117256,0.0544
633824585631928328,0.0128
627369919951933704,0.0532
621996255848960264,0.0039
618715369707671816,0.0021
620989254067032072,0.0487
625983989840089096,0.0018
627947799899541512,0.004
627525009484550408,0.0053
628080223555948808,0.0032
628136123167674632,0.0349
631734195906941192,0.0947
629538521215930376,0.0254
634693850396364808,0.0304
638274969272324360,0.0014
636223773414002696,0.0056
635431597029462280,0.0281
627346172641546504,0.0313
625772847117111560,0.0054
623694438505385992,0.007
622517359726301448,0.0228
623648818310680840,0.0022
636810638651298056,0.0058
624552733982068744,0.1099
630927802106908680,0.0054
635425783631843336,0.1205
628265018198069512,0.0358
636695110045667336,0.0134
625082951637405704,0.0069
623554436286910728,0.0006
637062494954721288,0.0084
634775814579163144,0.194
636302429423407112,0.0051
636994265850875912,0.003
633903771792969992,0.0232
618219616858017800,0.1227
634137244889780488,0.0023
633302806840742152,0.0037
626461185142690056,0.0008
619978138981503240,0.0021
630273191821971464,0.0133
632417918109356040,0.0438
620038761345978632,0.0062
637488139190931464,0.1376
628916560207024392,0.0341
619366325327761416,0.1026
633297766428184840,0.0037
635637758789947656,0.0371
637530398397566984,0.0448
634662879806623752,0.0596
620305154142375944,0.0045
633889990039834632,0.176
620134795933913352,0.0035
634806189317689608,0.1232
617967926120550408,0.0022
630841359741227016,0.0067
636316055492366600,0.0391
623948836917743880,0.0252
623005204341592328,0.0035
635264043015213064,0.0343
621774588451229704,0.0028
636177150059221256,0.0161
632272229421289736,0.034
634922410662957320,0.0491
620123194078007560,0.0194
622206910086516744,0.0012
635439330822721544,0.0113
635359509274956040,0.0332
633856164295086088,0.0056
617483119884243208,0.0015
637455459380367624,0.0362
620030121205567752,0.0029
635203532420550664,0.0501
629297645172559880,0.0082
620854510541082632,0.0023
623998044525826312,0.0192
637688730831819016,0.0106
633331071835967752,0.0022
633959998250029064,0.0201
633933875319410952,0.0016
634043221403504904,0.0052
630138615732637960,0.0046
627292516495921160,0.037
630826828935729160,0.0063
634915007238246408,0.0022
635500214634942728,0.0021
635709411066646792,0.0048
623694449553182728,0.0089
619490077554249992,0.0051
629714151706464520,0.0016
620239837647081480,0.0042
624554139015188488,0.0035
623840948715000072,0.0033
636307992614015240,0.0045
618640444447789320,0.055
631094686081093896,0.0032
623092175374127112,0.0561
626997291676340488,0.0104
617952125455962376,0.0025
634718542406619400,0.012
634463990524678408,0.0449
638244323908915464,0.0054
637547309462196232,0.0086
627937462919893000,0.0049
620797832802078728,0.0249
622317641524056072,0.0213
638442279647842568,0.0242
629835935839686664,0.0041
636672747535077384,0.0156
625950424460955656,0.0016
633861073425928456,0.0121
637748151209431048,0.0053
634542178441367560,0.0049
623060628344410376,0.0101
617332544345477384,0.0165
634434884672164104,0.0391
637562504368623624,0.0274
638424848799895816,0.0273
633111135519772936,0.0324
625827998565667080,0.0442
633520252436615432,0.0035
636634862459031816,0.0033
633528996453158920,0.0373
636716002947633416,0.013
636310292476727560,0.0082
638145436690944264,0.0028
633237765718282248,0.088
636788275805163528,0.0295
626720247335882760,0.0466
618892192093573384,0.007
634634278461771784,0.003
638233151667179784,0.0188
631833864255311880,0.0199
618123398307909896,0.0046
631122898471358728,0.0056
630247064269230344,0.0009
637671622869782536,0.002
620874796409819144,0.0051
619378714420973576,0.1047
635585329352413448,0.0186
633690628261155080,0.0284
620942014929702920,0.0062
637622011903873288,0.003
624605110177107976,0.0567
634756001509150984,0.0036
636423596817780744,0.0024
627374549465305352,0.0052
620113004368760840,0.0042
625867591058984968,0.0043
622293362996678664,0.0083
627500815262683400,0.011
625921940112019720,0.0054
619431517310947336,0.01
622299219780178184,0.0055
624448181551239432,0.0038
635501196110467080,0.0026
618890727903990024,0.004
635344309402472712,0.0341
632513532763574536,0.0034
635724521130692616,0.0019
625297566598172680,0.0039
627591163599130888,0.0477
628021608711196936,0.0025
631180234565095432,0.0024
622955569484927240,0.004
626760377614471176,0.0018
623762788170338312,0.0021
619622460240695560,0.0041
617369298494558472,0.0026
618071958457684232,0.0023
630795126121173256,0.004
630066558378446856,0.0022
636236466057383944,0.1921
624319183399686152,0.0244
636266718246736136,0.004
631968832906334216,0.0357
633746655648157960,0.0007
637053075772674312,0.004
629422286985761032,0.0054
632371638612005128,0.0456
636035617473433864,0.0232
622992123817365768,0.0035
636776954674024456,0.0081
638179080771997704,0.0055
635177354838151432,0.0007
627313856762351880,0.041
620669963664887816,0.0038
625172697436918024,0.0019
618686800969339144,0.0046
636070729443447048,0.0058
633899200454594824,0.0069
622876745946632200,0.0043
634721496471703816,0.0022
637446187233841416,0.0584
635356504525902088,0.1656
625248790458142984,0.0046
635461480791150600,0.0032
631326092719821064,0.0062
638125774355828744,0.0023
637493684278923528,0.0212
635961708543741960,0.0311
635624542756147464,0.0251
622285528791781384,0.0021
618857447544590600,0.0451
620867415760179208,0.0065
618004419375534344,0.119
628871946511061256,0.0864
638365059868790792,0.0049
637641735375163400,0.0038
621527034606129160,0.0171
635180498183786760,0.0931
632403548985888776,0.0032
635500484739731464,0.0041
629098949684236552,0.0229
635451663838089480,0.0036
628210286104416264,0.0037
625283488081252616,0.0063
635673791124476168,0.0199
638385987994521608,0.0321
635598999688057096,0.0037
638236628904579336,0.0118
638403338731261960,0.0069
628933448043597832,0.0167
618719399100027144,0.0045
623142708373884936,0.0051
634104893342224392,0.0446
632041961972305928,0.0076
635623004167999752,0.0042
628866831750271240,0.0383
636859502846546184,0.0268
632353704648904712,0.0512
621637275922468872,0.0491
629506862559006984,0.0074
618686470114251016,0.0038
632122388338708744,0.0419
627716078864175368,0.0028
621631014740955400,0.0022
624706834086760456,0.0799
629561799418581000,0.0029
621870509692293384,0.0303
623950858152841480,0.0207
630136408723427336,0.0064
632555193996677384,0.0067
625000746709946632,0.0037
634069756189609992,0.0026
636853127764512776,0.004
627581766151966984,0.0196
637452029848981512,0.0047
618120521283801352,0.0311
621747437110824968,0.0036
625735122456416264,0.0022
635265561932075016,0.053
619655021360845064,0.0498
628219001733910792,0.0061
635512223044734984,0.0032
625086677655752968,0.004
624343724851204104,0.0023
634078995243077896,0.0261
633262119508250632,0.0394
635603433075773704,0.0368
629802912146526216,0.0049
635975617812107272,0.0102
636691141990813704,0.0029
619428813234769928,0.1305
620300291224375304,0.0035
633721453870584072,0.0135
635409020936524040,0.0043
620735182726500360,0.0861
634028777420099848,0.0065
637738890471411976,0.0515
629433765638180872,0.0312
634574312145162504,0.0029
631583050530033928,0.0017
630240522195177736,0.0207
634542433580879880,0.1141
620102726688182536,0.0007
627393470859841800,0.0037
637072363069903112,0.044
628022073733681416,0.0139
628154920368869640,0.055
631144118822637832,0.1037
618209090757202184,0.01
630927371343499272,0.059
634234306159448328,0.0202
634464517782245640,0.0039
632019524048130312,0.0022
635183854709117192,0.0025
635239633180954632,0.0021
638041658956451848,0.0076
623313729064275976,0.0041
635239315454038024,0.0034
622970649408704776,0.0042
633468913727836424,0.0563
635880833437143304,0.1411
636129581291540488,0.0459
636689967677968392,0.0116
634460780288282632,0.0106
636550200114024712,0.0035
620911481831035144,0.0148
619435635949703432,0.0267
628706347529015560,0.0071
621004999433916424,0.0336
630298299110265096,0.0014
636919207321145608,0.0069
620077777667756296,0.0039
634270721635258632,0.0023
622818581184253960,0.0146
628888088130621704,0.0161
637418409683849480,0.0056
628886537521598472,0.0026
619342587991429128,0.0056
632662762366963720,0.0058
624490558424879368,0.0907
633933458892132360,0.0019
629491213141020936,0.0051
633162331320226056,0.0374
635357855913873416,0.0024
625184158154493960,0.0008
629656501920731400,0.0375
617952605317894408,0.0397
622997880180838664,0.0387
629668204548984840,0.0291
617785104965570824,0.0022
624967513158979848,0.0269
622113852682670088,0.0067
624974996208357384,0.0266
620082236397457416,0.016
626756180475121928,0.0036
624911837011382280,0.0244
619491793888612616,0.0056
621452261901471752,0.0114
631390131781112072,0.0062
635436477211217928,0.0022
638233152531206408,0.033
623063308781490184,0.0391
635240734210920456,0.0223
627877898954477832,0.0025
632632954916442120,0.0257
622191058075258888,0.0056
619424191690576136,0.0062
625091283177705480,0.0041
626088203153051912,0.0186
632665814218051848,0.0357
631093123870625800,0.0361
634482937772904712,0.0046
635139373024678152,0.005
621432802000244744,0.0122
620076193672073480,0.0037
630156526710951944,0.0419
638428891127484680,0.0277
638226070339850248,0.0762
636832884769951752,0.0309
628783269260824584,0.0045
633475172141109512,0.0202
633108764169343240,0.0008
630373215444668424,0.0111
638229186112131080,0.0489
636864794204311816,0.0165
633265147577635080,0.0041
620250164526845960,0.0537
619254533435953160,0.0048
625279353084710920,0.0041
637501843097784328,0.0042
619320758602043656,0.0632
636713837613027336,0.0023
635874941631205384,0.0251
636848584888684552,0.0177
633327712693391624,0.0367
627455204194783240,0.0152
622279931878969608,0.0593
625331594944581640,0.0032
622501979079315720,0.0047
622972795239796744,0.0055
624355087933772040,0.0066
633056939709829384,0.0034
623784523355656456,0.0041
637392199075500040,0.0041
631995719108006152,0.0008
635433063081316616,0.0613
633193822364373256,0.0034
617126849864011784,0.0719
631099552136433928,0.0013
632529962817032200,0.0191
623101303303704840,0.0155
629055631516504328,0.0054
627481071675510792,0.0598
632666673790325000,0.0326
623076668889632776,0.0065
636742439771574280,0.0105
636115721398521864,0.0426
636928775359041800,0.0077
631616558161989640,0.0314
628981393199730952,0.0045
626583801308385288,0.0082
618200739780497672,0.0412
636067171994177800,0.0025
638196958229434632,0.0069
631541416970948872,0.0218
635985627459883016,0.005
636016532559761416,0.0036
618857411809120264,0.0808
632474037762658312,0.0036
635347656247349256,0.008
630965442327875848,0.0062
634044609734905864,0.1186
638505550815957000,0.004
634454690309869576,0.003
637531048388858120,0.0299
637372212604571912,0.0062
636819411054891016,0.0071
623809201080111368,0.0052
629718308806988040,0.0087
630946425085104136,0.0027
629903187016421384,0.0031
628868751927808008,0.0131
631056746881749000,0.0087
633612437517504776,0.0045
623793858433519880,0.0007
635980235111665928,0.0208
633869406081912840,0.0037
636331337229275400,0.0043
633491974019616776,0.0081
629844942461603848,0.033
621665983450320904,0.0066
637408167428362248,0.0029
620713910256800008,0.0027
635209113445339400,0.0023
636864849040642056,0.0114
633082412238114824,0.0561
630930334862545160,0.0242
624762222421217544,0.0437
623317796121481224,0.0213
634292488470794248,0.0487
619349042907844616,0.0034
636381591861465096,0.0695
638017101105205256,0.0127
631458949052239880,0.0499
631996245442826504,0.0055
633757603695956232,0.0135
623223035981205768,0.0426
626539909091430664,0.0059
633234958227345416,0.0078
617895800978018568,0.0017
625312211102863624,0.0023
628609309193801992,0.0472
620804594926096392,0.0688
619373583914766600,0.0023
630932234471215112,0.0205
619503104928256008,0.1412
618129796441837832,0.0044
632347532797677832,0.0013
633868272638365960,0.0052
630931285719650312,0.1011
620194576207974408,0.0007
638357776552169480,0.0213
630892151705702664,0.0368
628869417026982152,0.0048
630312940586668040,0.046
624222942569435144,0.0375
623551839266148616,0.0049
618595017409171720,0.005
629334284976525576,0.0035
621671023183401224,0.0013
627829362250486024,0.0027
625315099501924360,0.0423
618198819586183432,0.0038
635547942375133192,0.0038
633739908489416712,0.0061
637123665263071240,0.0152
619254060771447048,0.0035
634681525081739528,0.0146
630988315377537032,0.0372
634768325246718216,0.0292
633992663523135752,0.012
631929810435706888,0.0213
629836223627661320,0.0037
628729690936315912,0.0021
629794662755864840,0.127
625517481447919624,0.0023
636025515257368840,0.005
631795838678470920,0.033
635193846606598408,0.0101
637442131769692168,0.0038
637792579349385480,0.0284
620946014735437832,0.013
631798701936873480,0.0968
637808188862763016,0.0108
638442154850521096,0.0226
633082403950170376,0.0017
625226836833472776,0.0006
637596008368312328,0.0362
628118215720964104,0.1312
638250909385625864,0.0039
627163499025403912,0.0505
617841836987257096,0.0566
631233194405925128,0.0132
625064171154706440,0.0025
618691945660682504,0.0015
630210139151929608,0.0302
623293803612082440,0.0386
638317088221434120,0.0036
636782774497316872,0.0752
633720892261666824,0.0027
627245577075167240,0.0015
629553436865597704,0.0144
633903741342322952,0.0093
637890117662412808,0.0049
624528975649050632,0.0515
623679625062519048,0.033
628078080711201032,0.0045
633461026372718856,0.0048
625164264142803208,0.0039
634518282812002568,0.0051
636018244230058248,0.0358
631036347632587016,0.0255
632371057180807176,0.0048
633466099291132168,0.0155
630057073891086344,0.0059
631791737538351112,0.0037
631767273287192840,0.0128
635285148861993224,0.0005
626354115139604488,0.093
619339056974663944,0.0646
629519981402394888,0.0038
624413688735994120,0.0179
